timestamp_sec,command_linear_mps,command_angular_radps,left_target_radps,right_target_radps,left_feedback_radps,right_feedback_radps,encoder_left_ticks,encoder_right_ticks,imu_yaw_rad,phase_id,segment,trial_id,request_timestamp_sec,requested_linear_mps,requested_angular_radps,left_feedback_mps,right_feedback_mps,imu_angular_z_radps,imu_bias_corrected_radps,odom_linear_mps,odom_angular_radps,odom_yaw_rad,mcu_sample_age_sec,mcu_interarrival_sec,move_sample_age_sec,imu_sample_age_sec,odom_sample_age_sec,wifi_ok,agent_ok,imu_ok,encoder_ok,motor_driver_ok,cmd_timeout_ok,e_stop_active,mcu_ok,fault_bits,jetson_fault_bits,imu_bias_estimate_radps,event_code,event_message
0.857053621999512,0.0,0.0,0.0,0.0,3.0083338175587234e-38,-2.8599888588791374e-38,136,424,0.01566543292515824,A0,zero,A0-1,2.9736998840235174e-05,0.0,0.0,9.626668216187915e-40,-9.15196434841324e-40,0.02595186047255993,0.02595186047255993,0.0,0.0,0.4136194060118754,0.0,0.06355096900006174,0.06170711500089965,5.705900002794806e-05,0.06334542900003726,1,1,1,1,1,0,0,1,0,0,0.0,,
0.9490382889998727,0.0,0.0,0.0,0.0,1.95541566769586e-38,-1.8589931961772094e-38,136,424,0.01644156603395626,A0,zero,A0-1,2.9736998840235174e-05,0.0,0.0,6.257330136626752e-40,-5.94877822776707e-40,0.008365336805582047,0.008365336805582047,0.0,0.0,0.4136194060118754,0.0,0.09198466700036079,0.020073019000847125,0.014880200000334298,0.09181381300004432,1,1,1,1,1,0,0,1,0,0,0.0,,
0.9935938469989196,0.0,0.0,0.0,0.0,1.2710214977196192e-38,-1.2083440448449908e-38,136,424,0.0170127042275167,A0,zero,A0-1,2.9736998840235174e-05,0.0,0.0,4.0672687927027815e-40,-3.8667009435039705e-40,0.022221386432647705,0.022221386432647705,0.0,0.0,0.4136194060118754,0.0,0.04455555799904687,0.064628576999894,0.0006039279996912228,0.04389561400057573,1,1,1,1,1,0,0,1,0,0,0.0,,
1.0525515459994494,0.0,0.0,0.0,0.0,8.26166163046603e-39,-7.85423410196359e-39,136,424,0.018349164615975185,A0,zero,A0-1,2.9736998840235174e-05,0.0,0.0,2.6437317217491296e-40,-2.5133549126283487e-40,0.018224447965621948,0.018224447965621948,0.0,0.0,0.4136194060118754,0.0,0.05895769900052983,0.05722103900006914,0.0012216520008223597,0.05874930299978587,1,1,1,1,1,0,0,1,0,0,0.0,,
1.1094913099987025,0.0,0.0,0.0,0.0,5.37008224933177e-39,-5.1052368395743796e-39,136,424,0.019165366039191535,A0,zero,A0-1,2.9736998840235174e-05,0.0,0.0,1.7184263197861664e-40,-1.6336757886638015e-40,0.0057007125578820705,0.0057007125578820705,0.0,0.0,0.4136194060118754,0.0,0.056939763999253046,0.04739530500046385,0.0012714459990093019,0.05675638600041566,1,1,1,1,1,0,0,1,0,0,0.0,,
1.1617124969998258,0.0,0.0,0.0,0.0,3.490546893479099e-39,-3.318406135252197e-39,136,424,0.01983046380701635,A0,zero,A0-1,2.9736998840235174e-05,0.0,0.0,1.1169750059133117e-40,-1.0618899632807031e-40,0.025685397908091545,0.025685397908091545,0.0,0.0,0.4136194060118754,0.0,0.052221187001123326,0.032881151000765385,0.0038699050001014257,0.05194492200098466,1,1,1,1,1,0,0,1,0,0,0.0,,
1.2221261229988158,0.0,0.0,0.0,0.0,2.2688773760499194e-39,-2.1569486612119747e-39,136,424,0.02124366296085985,A0,zero,A0-1,2.9736998840235174e-05,0.0,0.0,7.260407603359742e-41,-6.902235715878319e-41,0.026218321174383163,0.026218321174383163,0.0,0.0,0.4136194060118754,0.0,0.06041362599899003,0.026515642999584088,0.00029042200003459584,0.06006507399979455,1,1,1,1,1,0,0,1,0,0,0.0,,
1.2800408699986292,0.0,0.0,0.0,0.0,1.4747790525478497e-39,-1.4019991135569795e-39,136,424,0.022313540668136997,A0,zero,A0-1,2.9736998840235174e-05,0.0,0.0,4.719292968153119e-41,-4.4863971633823343e-41,0.011296424083411694,0.011296424083411694,0.0,0.0,0.4136194060118754,0.0,0.05791474699981336,0.017814516999351326,0.0031041589991218643,0.05774695800027985,1,1,1,1,1,0,0,1,0,0,0.0,,
1.3228805969993118,0.0,0.0,0.0,0.0,9.586195213292053e-40,-9.112819075812326e-40,136,424,0.022682363451084868,A0,zero,A0-1,2.9736998840235174e-05,0.0,0.0,3.067582468253457e-41,-2.9161021042599443e-41,0.011829349212348461,0.011829349212348461,0.0,0.0,0.4136194060118754,0.0,0.042839727000682615,0.06065424400003394,0.014046766000319622,0.04232688199954282,1,1,1,1,1,0,0,1,0,0,0.0,,
1.3763487329997588,0.0,0.0,0.0,0.0,6.230961202774319e-40,-5.923551352163063e-40,136,424,0.02324062669422405,A0,zero,A0-1,2.9736998840235174e-05,0.0,0.0,1.9939075848877822e-41,-1.89553643269218e-41,0.019556760787963867,0.019556760787963867,0.0,0.0,0.4136194060118754,0.0,0.053468136000446975,0.04760238800008665,0.017385971999829053,0.053234171000440256,1,1,1,1,1,0,0,1,0,0,0.0,,
1.4609272349989624,0.0,0.0,0.0,0.0,4.050190467668823e-40,-3.850505436502536e-40,136,424,0.02550050501355895,A0,zero,A0-1,2.9736998840235174e-05,0.0,0.0,1.2960609496540233e-41,-1.2321617396808117e-41,0.027284173294901848,0.027284173294901848,0.0,0.0,0.4136194060118754,0.0,0.08457850199920358,0.06533031000071787,0.009735752999404212,0.08432149299915181,1,1,1,1,1,0,0,1,0,0,0.0,,
1.5146252380000078,0.0,0.0,0.0,0.0,2.63268948985025e-40,-2.502631476130103e-40,136,424,0.02614825016484103,A0,zero,A0-1,2.9736998840235174e-05,0.0,0.0,8.4246063675208e-42,-8.00842072361633e-42,0.01422751136124134,0.01422751136124134,0.0,0.0,0.4136194060118754,0.0,0.053698003001045436,0.05245491000096081,0.015968789000908146,0.05328198200004408,1,1,1,1,1,0,0,1,0,0,0.0,,
1.568053818999033,0.0,0.0,0.0,0.0,1.7113357495566828e-40,-1.6268199359270923e-40,136,424,0.027013939075007657,A0,zero,A0-1,2.9736998840235174e-05,0.0,0.0,5.476274398581385e-42,-5.2058237949666954e-42,0.024886010214686394,0.024886010214686394,0.0,0.0,0.4136194060118754,0.0,0.053428580999025144,0.03916526300054102,0.01563772000008612,0.05325237599936372,1,1,1,1,1,0,0,1,0,0,0.0,,
1.6304349229994841,0.0,0.0,0.0,0.0,1.1122806560578236e-40,-1.0575424347951354e-40,136,424,0.02834962344417789,A0,zero,A0-1,2.9736998840235174e-05,0.0,0.0,3.5592980993850354e-42,-3.384135791344433e-42,0.019556760787963867,0.019556760787963867,0.0,0.0,0.4136194060118754,0.0,0.06238110400045116,0.03506959900005313,0.01621607800007041,0.06229190500016557,1,1,1,1,1,0,0,1,0,0,0.0,,
1.6803402479999932,0.0,0.0,0.0,0.0,7.229824264375853e-41,-6.875120590593634e-41,136,424,0.02888792845594988,A0,zero,A0-1,2.9736998840235174e-05,0.0,0.0,2.313543764600273e-42,-2.2000385889899628e-42,0.0025031613186001778,0.0025031613186001778,0.0,0.0,0.4136194060118754,0.0,0.04990532500050904,0.01770308500090323,0.008904954000172438,0.04968013700090523,1,1,1,1,1,0,0,1,0,0,0.0,,
1.745899321998877,0.0,0.0,0.0,0.0,4.698728913189152e-41,-4.4710179127363695e-41,136,424,0.02950391470388597,A0,zero,A0-1,2.9736998840235174e-05,0.0,0.0,1.5035932522205287e-42,-1.4307257320756382e-42,0.018490910530090332,0.018490910530090332,0.0,0.0,0.4136194060118754,0.0,0.06555907399888383,0.0170157989996369,0.00025660800019977614,0.06526082799973665,1,1,1,1,1,0,0,1,0,0,0.0,,
1.7890600679984345,0.0,0.0,0.0,0.0,3.052203217607492e-41,-2.9076943134739954e-41,136,424,0.030537999726229167,A0,zero,A0-1,2.9736998840235174e-05,0.0,0.0,9.767050296343975e-43,-9.304621803116785e-43,0.028616486117243767,0.028616486117243767,0.0,0.0,0.4136194060118754,0.0,0.04316074599955755,0.06017654499919445,0.0035572910001064884,0.043057569999291445,1,1,1,1,1,0,0,1,0,0,0.0,,
1.8443342959999427,0.0,0.0,0.0,0.0,1.9837131385598192e-41,-1.891752926838503e-41,136,424,0.031746591177510095,A0,zero,A0-1,2.9736998840235174e-05,0.0,0.0,6.347882043391421e-43,-6.05360936588321e-43,0.01422751136124134,0.01422751136124134,0.0,0.0,0.4136194060118754,0.0,0.05527422800150816,0.04892933000155608,0.0003468690010777209,0.054902602001675405,1,1,1,1,1,0,0,1,0,0,0.0,,
1.9077694229999906,0.0,0.0,0.0,0.0,1.2874429640984257e-41,-1.23051521398523e-41,136,424,0.032324268876299155,A0,zero,A0-1,2.9736998840235174e-05,0.0,0.0,4.119817485114962e-43,-3.937648684752736e-43,0.02248784899711609,0.02248784899711609,0.0,0.0,0.4136194060118754,0.0,0.06343512700004794,0.0455267620000086,0.007597759000418591,0.06318939000084356,1,1,1,1,1,0,0,1,0,0,0.0,,
1.972870386998693,0.0,0.0,0.0,0.0,8.364000208938752e-42,-8.013675592857548e-42,136,424,0.03311949211038122,A0,zero,A0-1,2.9736998840235174e-05,0.0,0.0,2.6764800668604006e-43,-2.5643761897144152e-43,0.010497036390006542,0.010497036390006542,0.0,0.0,0.4136194060118754,0.0,0.06510096399870235,0.043991364998873905,0.005489563000082853,0.06484047899903089,1,1,1,1,1,0,0,1,0,0,0.0,,
2.028698246998829,0.0,0.0,0.0,0.0,5.430031549258666e-42,-5.2110786642079135e-42,136,424,0.03442375923005949,A0,zero,A0-1,2.9736998840235174e-05,0.0,0.0,1.7376100957627732e-43,-1.6675451725465323e-43,0.02248784899711609,0.02248784899711609,0.0,0.0,0.4136194060118754,0.0,0.05582786000013584,0.03323791799994069,0.00023622899971087463,0.05555732599896146,1,1,1,1,1,0,0,1,0,0,0.0,,
2.0857724259985844,0.0,0.0,0.0,0.0,3.547036737822193e-42,-3.371874429781591e-42,136,424,0.03529626538749509,A0,zero,A0-1,2.9736998840235174e-05,0.0,0.0,1.1350517561031018e-43,-1.0789998175301091e-43,0.011029962450265884,0.011029962450265884,0.0,0.0,0.4136194060118754,0.0,0.05707417899975553,0.023338273998888326,0.0029487039992091013,0.05690471699927002,1,1,1,1,1,0,0,1,0,0,0.0,,
2.1463744289994793,0.0,0.0,0.0,0.0,2.3209005815379783e-42,-2.1895288505075267e-42,136,424,0.03572309792769854,A0,zero,A0-1,2.9736998840235174e-05,0.0,0.0,7.42688186092153e-44,-7.006492321624085e-44,0.010497036390006542,0.010497036390006542,0.0,0.0,0.4136194060118754,0.0,0.06060200300089491,0.017609507000088342,0.009077482000066084,0.060374261000106344,1,1,1,1,1,0,0,1,0,0,0.0,,
2.205737587999465,0.0,0.0,0.0,0.0,1.488879618345118e-42,-1.4450890413349676e-42,136,424,0.03734464288795791,A0,zero,A0-1,2.9736998840235174e-05,0.0,0.0,4.764414778704378e-44,-4.624284932271896e-44,0.02248784899711609,0.02248784899711609,0.0,0.0,0.4136194060118754,0.0,0.0593631589999859,0.01022686600117595,0.00341262599977199,0.0591090260004421,1,1,1,1,1,0,0,1,0,0,0.0,,
2.2502154169997084,0.0,0.0,0.0,0.0,9.633926942233117e-43,-9.196021172131612e-43,136,424,0.03829257310250897,A0,zero,A0-1,2.9736998840235174e-05,0.0,0.0,3.0828566215145976e-44,-2.942726775082116e-44,0.008898261934518814,0.008898261934518814,0.0,0.0,0.4136194060118754,0.0,0.04447782900024322,0.05470469500141917,0.0016064130013546674,0.043912305000048946,1,1,1,1,1,0,0,1,0,0,0.0,,
2.316219286998603,0.0,0.0,0.0,0.0,6.130680781421075e-43,-6.130680781421075e-43,136,424,0.038697594399114736,A0,zero,A0-1,2.9736998840235174e-05,0.0,0.0,1.961817850054744e-44,-1.961817850054744e-44,0.005434248596429825,0.005434248596429825,0.0,0.0,0.4136194060118754,0.0,0.06600386999889452,0.05400618800013035,0.007564155999716604,0.06562054099958914,1,1,1,1,1,0,0,1,0,0,0.0,,
2.3688188509986503,0.0,0.0,0.0,0.0,3.941151930913548e-43,-3.941151930913548e-43,136,424,0.03964137708621972,A0,zero,A0-1,2.9736998840235174e-05,0.0,0.0,1.2611686178923354e-44,-1.2611686178923354e-44,0.026484785601496696,0.026484785601496696,0.0,0.0,0.4136194060118754,0.0,0.052599564000047394,0.040022801998929936,0.00597455400020408,0.05235229400022945,1,1,1,1,1,0,0,1,0,0,0.0,,
2.4716638069985493,0.0,0.0,0.0,0.0,2.627434620609032e-43,-2.627434620609032e-43,136,424,0.041682332842975636,A0,zero,A0-1,2.9736998840235174e-05,0.0,0.0,8.407790785948902e-45,-8.407790785948902e-45,0.015026899054646492,0.015026899054646492,0.0,0.0,0.4136194060118754,0.0,0.10284495599989896,0.009259667998776422,0.0007757439998385962,0.10258076399986749,1,1,1,1,1,0,0,1,0,0,0.0,,
2.533350170999256,0.0,0.0,0.0,0.0,1.7516230804060213e-43,-1.7516230804060213e-43,136,424,0.042826062831975945,A0,zero,A0-1,2.9736998840235174e-05,0.0,0.0,5.605193857299268e-45,-5.605193857299268e-45,0.017425060272216797,0.017425060272216797,0.0,0.0,0.4136194060118754,0.0,0.06168636400070682,0.004342793999967398,0.0022204899996722816,0.061167308000221965,1,1,1,1,1,0,0,1,0,0,0.0,,
2.587626751999778,0.0,0.0,0.0,0.0,1.313717310304516e-43,-1.313717310304516e-43,136,424,0.043761479405815526,A0,zero,A0-1,2.9736998840235174e-05,0.0,0.0,4.203895392974451e-45,-4.203895392974451e-45,0.015026899054646492,0.015026899054646492,0.0,0.0,0.4136194060118754,0.0,0.05427658100052213,0.058619375000489526,0.00664285499988182,0.05402794900146546,1,1,1,1,1,0,0,1,0,0,0.0,,
2.644906710998839,0.0,0.0,0.0,0.0,8.758115402030107e-44,-8.758115402030107e-44,136,424,0.044534210096286615,A0,zero,A0-1,2.9736998840235174e-05,0.0,0.0,2.802596928649634e-45,-2.802596928649634e-45,0.013694586232304573,0.013694586232304573,0.0,0.0,0.4136194060118754,0.0,0.05727995899906091,0.04944726299981994,0.0032913359991653124,0.05699384499894222,1,1,1,1,1,0,0,1,0,0,0.0,,
2.695027723999374,0.0,0.0,0.0,0.0,4.3790577010150533e-44,-4.3790577010150533e-44,136,424,0.045750491941417754,A0,zero,A0-1,2.9736998840235174e-05,0.0,0.0,1.401298464324817e-45,-1.401298464324817e-45,0.03154757246375084,0.03154757246375084,0.0,0.0,0.4136194060118754,0.0,0.05012101300053473,0.03292708700064395,0.002522152999517857,0.049894973999471404,1,1,1,1,1,0,0,1,0,0,0.0,,
2.7577897009996377,0.0,0.0,0.0,0.0,4.3790577010150533e-44,-4.3790577010150533e-44,136,424,0.04723864571464216,A0,zero,A0-1,2.9736998840235174e-05,0.0,0.0,1.401298464324817e-45,-1.401298464324817e-45,0.015826286748051643,0.015826286748051643,0.0,0.0,0.4136194060118754,0.0,0.06276197700026387,0.02896421500008728,0.0012627390005945927,0.062386694000451826,1,1,1,1,1,0,0,1,0,0,0.0,,
2.8089957469983347,0.0,0.0,0.0,0.0,4.3790577010150533e-44,-4.3790577010150533e-44,136,424,0.048052342222349685,A0,zero,A0-1,2.9736998840235174e-05,0.0,0.0,1.401298464324817e-45,-1.401298464324817e-45,0.02168845944106579,0.02168845944106579,0.0,0.0,0.4136194060118754,0.0,0.051206045998696936,0.013522178998755408,0.005150899000000209,0.05094545999963884,1,1,1,1,1,0,0,1,0,0,0.0,,
2.8761058379986935,0.0,0.0,0.0,0.0,4.3790577010150533e-44,-4.3790577010150533e-44,136,424,0.049449410788023396,A0,zero,A0-1,2.9736998840235174e-05,0.0,0.0,1.401298464324817e-45,-1.401298464324817e-45,0.02328723669052124,0.02328723669052124,0.0,0.0,0.4136194060118754,0.0,0.0671100910003588,0.013841044999935548,0.0033009439994202694,0.06674639999982901,1,1,1,1,1,0,0,1,0,0,0.0,,
2.9705886589999864,0.0,0.0,0.0,0.0,4.3790577010150533e-44,-4.3790577010150533e-44,136,424,0.051258275603683075,A0,zero,A0-1,2.9736998840235174e-05,0.0,0.0,1.401298464324817e-45,-1.401298464324817e-45,0.027817098423838615,0.027817098423838615,0.0,0.0,0.4136194060118754,0.0,0.0944828210012929,0.04169001000082062,0.0004049990002386039,0.09427168000001984,1,1,1,1,1,0,0,1,0,0,0.0,,
3.025208842998836,0.0,0.0,0.0,0.0,4.3790577010150533e-44,-4.3790577010150533e-44,136,424,0.052019143946155755,A0,zero,A0-1,2.9736998840235174e-05,0.0,0.0,1.401298464324817e-45,-1.401298464324817e-45,0.010497036390006542,0.010497036390006542,0.0,0.0,0.4136194060118754,0.0,0.054620183998849825,0.029613418999360874,0.01629742299883219,0.05445719399904192,1,1,1,1,1,0,0,1,0,0,0.0,,
3.0792236469987984,0.0,0.0,0.0,0.0,4.3790577010150533e-44,-4.3790577010150533e-44,136,424,0.05315885791312549,A0,zero,A0-1,2.9736998840235174e-05,0.0,0.0,1.401298464324817e-45,-1.401298464324817e-45,0.02941587194800377,0.02941587194800377,0.0,0.0,0.4136194060118754,0.0,0.05401480399996217,0.016901680999581004,0.011763647000407218,0.05378494700016745,1,1,1,1,1,0,0,1,0,0,0.0,,
3.1483885229990847,0.0,0.0,0.0,0.0,4.3790577010150533e-44,-4.3790577010150533e-44,136,424,0.05476746573611637,A0,zero,A0-1,2.9736998840235174e-05,0.0,0.0,1.401298464324817e-45,-1.401298464324817e-45,0.02328723669052124,0.02328723669052124,0.0,0.0,0.4136194060118754,0.0,0.06916487600028631,0.019458079999822075,0.019032872000025236,0.06882675400083826,1,1,1,1,1,0,0,1,0,0,0.0,,
3.202125938998506,0.0,0.0,0.0,0.0,4.3790577010150533e-44,-4.3790577010150533e-44,136,424,0.05600617331782115,A0,zero,A0-1,2.9736998840235174e-05,0.0,0.0,1.401298464324817e-45,-1.401298464324817e-45,0.01689213514328003,0.01689213514328003,0.0,0.0,0.4136194060118754,0.0,0.0537374159994215,0.006631763999394025,0.018603865999466507,0.05348136999964481,1,1,1,1,1,0,0,1,0,0,0.0,,
3.2616134929994587,0.0,0.0,0.0,0.0,4.3790577010150533e-44,-4.3790577010150533e-44,136,424,0.05680321169933336,A0,zero,A0-1,2.9736998840235174e-05,0.0,0.0,1.401298464324817e-45,-1.401298464324817e-45,0.0057007125578820705,0.0057007125578820705,0.0,0.0,0.4136194060118754,0.0,0.059487554000952514,0.06611931800034654,0.012975760000699665,0.059257397000692436,1,1,1,1,1,0,0,1,0,0,0.0,,
3.314563712998279,0.0,0.0,0.0,0.0,4.3790577010150533e-44,-4.3790577010150533e-44,136,424,0.05775583732091679,A0,zero,A0-1,2.9736998840235174e-05,0.0,0.0,1.401298464324817e-45,-1.401298464324817e-45,0.02328723669052124,0.02328723669052124,0.0,0.0,0.4136194060118754,0.0,0.0529502199988201,0.05245546999867656,0.01594417099840939,0.052734228998815524,1,1,1,1,1,0,0,1,0,0,0.0,,
3.385882031998335,0.0,0.0,0.0,0.0,4.3790577010150533e-44,-4.3790577010150533e-44,136,424,0.05928486015958682,A0,zero,A0-1,2.9736998840235174e-05,0.0,0.0,1.401298464324817e-45,-1.401298464324817e-45,0.03154757246375084,0.03154757246375084,0.0,0.0,0.4136194060118754,0.0,0.07131831900005636,0.05713596499845153,0.016562135999265593,0.0709985309986223,1,1,1,1,1,0,0,1,0,0,0.0,,
3.4238071469990246,0.0,0.0,0.0,0.0,4.3790577010150533e-44,-4.3790577010150533e-44,136,424,0.06032236945267655,A0,zero,A0-1,2.9736998840235174e-05,0.0,0.0,1.401298464324817e-45,-1.401298464324817e-45,0.008098874241113663,0.008098874241113663,0.0,0.0,0.4136194060118754,0.0,0.0379251150006894,0.028243996999663068,0.0047377840000990545,0.03757970900005603,1,1,1,1,1,0,0,1,0,0,0.0,,
3.4878148719999444,0.0,0.0,0.0,0.0,4.3790577010150533e-44,-4.3790577010150533e-44,136,424,0.06079887528390924,A0,zero,A0-1,2.9736998840235174e-05,0.0,0.0,1.401298464324817e-45,-1.401298464324817e-45,0.00596717419102788,0.00596717419102788,0.0,0.0,0.4136194060118754,0.0,0.06400772500091989,0.02565965500070888,0.0009928870003932388,0.0638276620011311,1,1,1,1,1,0,0,1,0,0,0.0,,
3.553657452999687,0.0,0.0,0.0,0.0,4.3790577010150533e-44,-4.3790577010150533e-44,136,424,0.06179701108756697,A0,zero,A0-1,2.9736998840235174e-05,0.0,0.0,1.401298464324817e-45,-1.401298464324817e-45,0.025685397908091545,0.025685397908091545,0.0,0.0,0.4136194060118754,0.0,0.0658425809997425,0.024795111999992514,0.0028728890010825126,0.06563928499963367,1,1,1,1,1,0,0,1,0,0,0.0,,
3.591993478999939,0.0,0.0,0.0,0.0,4.3790577010150533e-44,-4.3790577010150533e-44,136,424,0.06275206568374789,A0,zero,A0-1,2.9736998840235174e-05,0.0,0.0,1.401298464324817e-45,-1.401298464324817e-45,0.022754309698939323,0.022754309698939323,0.0,0.0,0.4136194060118754,0.0,0.03833602600025188,0.06313113800024439,0.0019139370015182067,0.038066433000494726,1,1,1,1,1,0,0,1,0,0,0.0,,
