observation_0,observation_1,observation_2,observation_3,observation_4,observation_5,observation_6,observation_7,observation_8,observation_9,observation_10,observation_11,observation_12,observation_13,observation_14,observation_15,observation_16,observation_17,observation_18,observation_19,observation_20,observation_21,observation_22,observation_23,observation_24,observation_25,observation_26,observation_27,observation_28,observation_29,observation_30,observation_31,observation_32,observation_33,observation_34,observation_35,observation_36,observation_37,observation_38,observation_39,observation_40,observation_41,observation_42,observation_43,observation_44,observation_45,observation_46,observation_47,observation_48,observation_49,observation_50,observation_51,observation_52,observation_53,observation_54,observation_55,observation_56,observation_57,observation_58,observation_59,observation_60,observation_61,observation_62,observation_63,observation_64,observation_65,observation_66,observation_67,observation_68,observation_69,observation_70,observation_71,observation_72,observation_73,observation_74,observation_75,observation_76,observation_77,observation_78,observation_79,observation_80,observation_81,observation_82,observation_83,observation_84,observation_85
0.0583193302,0.06274046,0.0707282946,0.0767157003,0.0827731267,0.0912908539,0.0990125611,0.0924206302,0.0879178345,0.0844537765,0.0818347335,0.0800233483,0.0788515359,0.0789647698,0.255492389,0.243410394,0.243062586,0.223302975,0.173991576,0.14751631,0.126218468,0.466554642,0.499817997,0.54595238,0.548739493,0.523081243,0.498576075,0.478361368,0.464192361,0.285800666,0.262409061,0.263158262,0.444369763,0.450588256,1,0.17687209,0.181428596,0.174369723,0.119168974,0.106232472,0.0951073617,0.0867040008,0.080098033,0.0746358484,0.0704388395,0.0664915964,0.0641036406,0.0622082129,0.0611204468,0.0600443482,0.0618954301,0.0626120493,0.0636788011,0.0652170926,0.0676050484,0.0706909522,0.0747525766,0.0791176558,0.0789846405,0.0788048431,0.0732492879,0.0679248273,0.0632072762,0.059978988,0.0577217564,0.0560737625,0.05485994,0.0542857125,0.0539495796,0.0542507023,0.0550233498,0.0563352071,0.0452856123,0.0541018173,0.0452856123,0.0541018173,0.0452856123,0.0541018173,0.0226428062,0.0270509087,-0.713148296,0.701013207,0.190371737,0.668626606,-1,-0.931034505
0.0687394962,0.0722689033,0.0869001076,0.0957002863,0.0975723788,0.0934313685,0.0889635831,0.0854691863,0.0829505175,0.0811344534,0.0799953341,1,0.241876751,0.243963599,0.229822576,1,0.167450935,0.137759075,0.12252102,0.470912725,0.51164341,0.549054742,0.539369702,0.509974301,0.486834735,0.470018685,0.427247673,0.280199587,0.27237162,0.442689091,0.268571436,0.445714295,0.211773932,0.17549023,0.180364162,0.163151205,0.113193274,0.1010364,0.0909150168,0.0820238069,0.0760224015,0.0711647943,0.0674509779,0.0643767416,0.0622782409,0.0603151247,0.0594070964,0.0584873967,0.0607282929,0.0614682548,0.0625443533,0.0642156899,0.0667040125,0.0700910389,0.0744117647,0.0798692927,0.0841830149,0.0792156756,0.074089624,0.0692740381,0.0647618994,0.0618977509,0.0596732013,0.0581932776,0.0571801998,0.0566386543,0.0566386543,0.0571405217,0.058113914,0.0595938414,0.061778713,0.0643697456,0.0465439819,0.0520859845,0.0465439819,0.0520859845,0.0465439819,0.0520859845,0.0232719909,0.0260429922,-0.753901422,0.656987548,0.0780874938,0.439555228,-1,-0.862068951
0.0687394962,0.0722689033,0.0869001076,0.0957002863,0.0975723788,0.0934313685,0.0889635831,0.0854691863,0.0829505175,0.0811344534,0.0799953341,1,0.241876751,0.243963599,0.229822576,1,0.167450935,0.137759075,0.12252102,0.470912725,0.51164341,0.549054742,0.539369702,0.509974301,0.486834735,0.470018685,0.427247673,0.280199587,0.27237162,0.442689091,0.268571436,0.445714295,0.211773932,0.17549023,0.180364162,0.163151205,0.113193274,0.1010364,0.0909150168,0.0820238069,0.0760224015,0.0711647943,0.0674509779,0.0643767416,0.0622782409,0.0603151247,0.0594070964,0.0584873967,0.0607282929,0.0614682548,0.0625443533,0.0642156899,0.0667040125,0.0700910389,0.0744117647,0.0798692927,0.0841830149,0.0792156756,0.074089624,0.0692740381,0.0647618994,0.0618977509,0.0596732013,0.0581932776,0.0571801998,0.0566386543,0.0566386543,0.0571405217,0.058113914,0.0595938414,0.061778713,0.0643697456,0.0476544015,0.050581716,0.0476544015,0.050581716,0.0476544015,0.050581716,0.0238272008,0.025290858,-0.774494708,0.6325804,0.0494056866,0.497077078,-1,-0.862068951
0.0796638653,0.084474802,0.0982306451,0.0980742276,0.0927637741,0.0885620937,0.0852661133,0.0829481706,0.0813071877,0.0803361312,0.315462202,0.243050903,0.244649887,0.228671834,1,0.159103602,0.131297842,0.123529419,0.478907645,0.522929549,0.564500451,0.5307073,0.504164338,0.481722713,0.465770304,0.386050433,0.252394974,0.266155452,0.44225958,0.265557885,0.3759664,0.17541489,0.176283851,0.178333312,0.154453784,0.108846858,0.094873935,0.0860294029,0.0793043822,0.0737394914,0.0684967265,0.0652871132,0.0627170876,0.060732957,0.0593744181,0.0586554594,0.0578151233,0.060324464,0.0611204468,0.0627684444,0.064775914,0.0676680729,0.0715499669,0.0763165355,0.082752116,0.0813958943,0.0776097104,0.0724719837,0.0680998936,0.0646965355,0.0616246499,0.0598085895,0.0584920645,0.0578151233,0.0574789904,0.0578454733,0.0585854314,0.0599953309,0.0618767552,0.0646008402,0.0681979507,0.0726027191,0.048628699,0.049922239,0.048628699,0.049922239,0.048628699,0.049922239,0.0243143495,0.0249611195,-0.783133864,0.621853173,-0.0460840985,-0.0903101712,-1,-0.793103456
0.0796638653,0.084474802,0.0982306451,0.0980742276,0.0927637741,0.0885620937,0.0852661133,0.0829481706,0.0813071877,0.0803361312,0.315462202,0.243050903,0.244649887,0.228671834,1,0.159103602,0.131297842,0.123529419,0.478907645,0.522929549,0.564500451,0.5307073,0.504164338,0.481722713,0.465770304,0.386050433,0.252394974,0.266155452,0.44225958,0.265557885,0.3759664,0.17541489,0.176283851,0.178333312,0.154453784,0.108846858,0.094873935,0.0860294029,0.0793043822,0.0737394914,0.0684967265,0.0652871132,0.0627170876,0.060732957,0.0593744181,0.0586554594,0.0578151233,0.060324464,0.0611204468,0.0627684444,0.064775914,0.0676680729,0.0715499669,0.0763165355,0.082752116,0.0813958943,0.0776097104,0.0724719837,0.0680998936,0.0646965355,0.0616246499,0.0598085895,0.0584920645,0.0578151233,0.0574789904,0.0578454733,0.0585854314,0.0599953309,0.0618767552,0.0646008402,0.0681979507,0.0726027191,0.0475082919,0.0511224605,0.0475082919,0.0511224605,0.0475082919,0.0511224605,0.023754146,0.0255612303,-0.767365158,0.641210377,-0.0142088067,-0.419121325,-1,-0.724137902
0.0823529437,0.0887394994,0.0975210294,0.0982773006,0.0929318368,0.0885620937,0.0853361338,0.0829481706,0.0809710622,0.0801680684,0.315462202,0.243050903,0.24453783,0.228720859,0.183697492,0.154264674,0.131036401,0.123697482,0.480588317,0.52439785,0.565200686,0.529481828,0.499416411,0.478060246,0.463305324,0.284386098,0.257026225,0.26159662,0.442352951,0.264201701,0.172521025,0.173522428,0.178244665,0.170315102,0.118151262,0.102997184,0.0924369693,0.0840125978,0.0777404159,0.0715055987,0.0675069988,0.0644467771,0.0620588213,0.0602824464,0.0590849631,0.059579812,0.0579925328,0.0606489293,0.0617927164,0.0635644272,0.0661204532,0.0693627521,0.0727357641,0.078055568,0.0823949426,0.0813585371,0.0752380863,0.0702871084,0.0664799139,0.0634803846,0.0611204468,0.0593767464,0.0581605956,0.0578151233,0.0578151233,0.0583496802,0.0593557432,0.0611694753,0.0633893609,0.0664145723,0.0697432384,0.0747198984,0.044665888,0.0537478141,0.044665888,0.0537478141,0.044665888,0.0537478141,0.022332944,0.0268739071,-0.729669094,0.683800399,0.00608436437,-0.825940549,-1,-0.586206913
0.0816806778,0.0878991634,0.0914052352,0.0983963609,0.0965266079,0.0915849656,0.0875210091,0.0844607726,0.0824463069,0.0809033588,0.0802404433,0.252605051,0.244229704,0.244875148,0.225821644,0.18039915,0.145863667,0.124404743,0.462689102,0.495445937,0.542287648,0.550616264,0.519575179,0.493008852,0.475014001,0.460080475,0.280767977,0.270504236,0.4416807,0.33378154,0.44588238,0.204789922,0.174565837,0.179544836,0.15824461,0.109829605,0.0977310836,0.0882306173,0.0808169916,0.0750840306,0.0695051253,0.0659593865,0.0632212833,0.0611834675,0.0597105473,0.0586554594,0.0578151233,0.060324464,0.0611204468,0.0627684444,0.0649439842,0.0679271743,0.0717180297,0.0767110288,0.0820168257,0.0817973837,0.0773295984,0.0719747767,0.0677637681,0.06436041,0.0614285693,0.0596405193,0.0583286658,0.0578151233,0.0576097146,0.0579831935,0.0588515401,0.0603314675,0.0623809546,0.0652731135,0.0690709725,0.0739799365,0.0430655405,0.0551437475,0.0430655405,0.0551437475,0.0430655405,0.0551437475,0.0215327702,0.0275718737,-0.707882822,0.706329882,0.00833636988,-0.409480065,-1,-0.517241359
0.0816806778,0.0878991634,0.0914052352,0.0983963609,0.0965266079,0.0915849656,0.0875210091,0.0844607726,0.0824463069,0.0809033588,0.0802404433,0.252605051,0.244229704,0.244875148,0.225821644,0.18039915,0.145863667,0.124404743,0.462689102,0.495445937,0.542287648,0.550616264,0.519575179,0.493008852,0.475014001,0.460080475,0.280767977,0.270504236,0.4416807,0.33378154,0.44588238,0.204789922,0.174565837,0.179544836,0.15824461,0.109829605,0.0977310836,0.0882306173,0.0808169916,0.0750840306,0.0695051253,0.0659593865,0.0632212833,0.0611834675,0.0597105473,0.0586554594,0.0578151233,0.060324464,0.0611204468,0.0627684444,0.0649439842,0.0679271743,0.0717180297,0.0767110288,0.0820168257,0.0817973837,0.0773295984,0.0719747767,0.0677637681,0.06436041,0.0614285693,0.0596405193,0.0583286658,0.0578151233,0.0576097146,0.0579831935,0.0588515401,0.0603314675,0.0623809546,0.0652731135,0.0690709725,0.0739799365,0.0425923541,0.0563126169,0.0425923541,0.0563126169,0.0425923541,0.0563126169,0.0212961771,0.0281563085,-0.690480411,0.723351061,0.0159481429,-0.592857242,-1,-0.517241359
0.0768067315,0.0818487406,0.0845471695,0.0939565897,0.098888889,0.0952801034,0.0904061571,0.086676009,0.0837908536,0.0819747895,0.0804995298,0.0831092447,0.243529379,0.245396823,0.234647468,1,0.164761856,0.139297366,0.122310936,0.468692869,0.509113014,0.547724128,0.540378153,0.510177433,0.486666679,0.469080329,0.422172964,0.250850707,0.266582638,0.441848755,0.265714318,0.375798345,0.195042029,0.176183507,0.181111112,0.151038513,0.107815109,0.0958426595,0.0867647007,0.0786134377,0.0730158687,0.0687301531,0.0652661026,0.0622455627,0.060429506,0.0592857115,0.0592763871,0.0578151233,0.0603361353,0.0614682548,0.0632399619,0.0654831976,0.0687021464,0.0727287605,0.078193292,0.0844094157,0.0808776766,0.0756792575,0.0706209093,0.0665452778,0.0629411712,0.0608169883,0.0591643341,0.0580882356,0.0576470606,0.0574789904,0.058081232,0.0591549985,0.0608029924,0.0630882382,0.0662138239,0.0702497736,0.0420721993,0.0584726334,0.0420721993,0.0584726334,0.0420721993,0.0584726334,0.0210360996,0.0292363167,-0.65506357,0.755573809,0.0151872635,-0.468662888,-1,-0.517241359
0.0724369735,0.0766386539,0.0794351101,0.0876120552,0.096339874,0.0989752486,0.0933613405,0.0890592933,0.0856022388,0.0828151256,0.0811718032,0.0803361312,0.315966398,0.243055567,0.246246547,0.229110658,0.18201682,0.154047593,0.13063024,0.124537818,0.483538806,0.526925862,0.560938358,0.527805805,0.501680672,0.47958684,0.464337081,0.386218518,0.260168105,0.262640059,0.442352951,0.264705896,0.376769394,0.173928589,0.178398713,0.168737143,0.116386518,0.102245547,0.0915872902,0.0834173635,0.0760224015,0.0709967241,0.0671148449,0.0640406162,0.0616526566,0.0599579811,0.0589028932,0.0579434969,0.0593277365,0.0607516356,0.0620634928,0.0636974797,0.0661904812,0.069477126,0.0738655552,0.0796755478,0.0833426937,0.0793767422,0.0733099803,0.0687301531,0.0651260465,0.0622338876,0.0601774007,0.0587605052,0.0578524694,0.0574789904,0.0577450953,0.0584827252,0.0597292259,0.0616106503,0.0642016828,0.0671241879,0.0422739908,0.0594231933,0.0422739908,0.0594231933,0.0422739908,0.0594231933,0.0211369954,0.0297115967,-0.637073219,0.770803273,0.00665771542,-0.344499409,-1,-0.517241359
0.0724369735,0.0766386539,0.0794351101,0.0876120552,0.096339874,0.0989752486,0.0933613405,0.0890592933,0.0856022388,0.0828151256,0.0811718032,0.0803361312,0.315966398,0.243055567,0.246246547,0.229110658,0.18201682,0.154047593,0.13063024,0.124537818,0.483538806,0.526925862,0.560938358,0.527805805,0.501680672,0.47958684,0.464337081,0.386218518,0.260168105,0.262640059,0.442352951,0.264705896,0.376769394,0.173928589,0.178398713,0.168737143,0.116386518,0.102245547,0.0915872902,0.0834173635,0.0760224015,0.0709967241,0.0671148449,0.0640406162,0.0616526566,0.0599579811,0.0589028932,0.0579434969,0.0593277365,0.0607516356,0.0620634928,0.0636974797,0.0661904812,0.069477126,0.0738655552,0.0796755478,0.0833426937,0.0793767422,0.0733099803,0.0687301531,0.0651260465,0.0622338876,0.0601774007,0.0587605052,0.0578524694,0.0574789904,0.0577450953,0.0584827252,0.0597292259,0.0616106503,0.0642016828,0.0671241879,0.0409273207,0.0602792427,0.0409273207,0.0602792427,0.0409273207,0.0602792427,0.0204636604,0.0301396213,-0.615126431,0.788428485,0.0107251983,-0.360654294,-1,-0.517241359
0.0702520981,0.0739495829,0.0762745142,0.083508417,0.0929318517,0.0990102813,0.0959523842,0.0910760984,0.0871148482,0.0842226893,0.0821755305,0.080936037,0.0830672532,0.248050854,0.245457545,0.241712123,0.22084035,0.173412681,0.144495755,0.12247666,0.466377288,0.5049721,0.543249309,0.543134868,0.511764646,0.488001853,0.47110644,0.437709928,0.27493453,0.273445398,0.442352951,0.268571436,0.446554661,0.202139214,0.175322145,0.18056494,0.155294091,0.110739961,0.0962418169,0.0871148333,0.0798692778,0.0742717013,0.0694817901,0.0653851479,0.0626610592,0.0606512576,0.0594070964,0.0584990643,0.0576470606,0.0600000024,0.0608870238,0.0625350177,0.0646778718,0.0676283911,0.0715546235,0.0764822662,0.0845471844,0.081498608,0.0769467726,0.0716269761,0.0673109218,0.0636998042,0.0610224009,0.0593697503,0.0581886061,0.0576167107,0.0574789904,0.0578127913,0.0587861799,0.0602661148,0.0624509826,0.0654435158,0.0393831432,0.0611324981,0.0393831432,0.0611324981,0.0393831432,0.0611324981,0.0196915716,0.030566249,-0.5861848,0.810177386,0.0054923743,-0.327673823,-1,-0.517241359
0.0702520981,0.0739495829,0.0762745142,0.083508417,0.0929318517,0.0990102813,0.0959523842,0.0910760984,0.0871148482,0.0842226893,0.0821755305,0.080936037,0.0830672532,0.248050854,0.245457545,0.241712123,0.22084035,0.173412681,0.144495755,0.12247666,0.466377288,0.5049721,0.543249309,0.543134868,0.511764646,0.488001853,0.47110644,0.437709928,0.27493453,0.273445398,0.442352951,0.268571436,0.446554661,0.202139214,0.175322145,0.18056494,0.155294091,0.110739961,0.0962418169,0.0871148333,0.0798692778,0.0742717013,0.0694817901,0.0653851479,0.0626610592,0.0606512576,0.0594070964,0.0584990643,0.0576470606,0.0600000024,0.0608870238,0.0625350177,0.0646778718,0.0676283911,0.0715546235,0.0764822662,0.0845471844,0.081498608,0.0769467726,0.0716269761,0.0673109218,0.0636998042,0.0610224009,0.0593697503,0.0581886061,0.0576167107,0.0574789904,0.0578127913,0.0587861799,0.0602661148,0.0624509826,0.0654435158,0.038422849,0.0616566278,0.038422849,0.0616566278,0.038422849,0.0616566278,0.0192114245,0.0308283139,-0.570310473,0.821429253,0.0158480946,-0.570955157,-1,-0.517241359
1,0.0705882385,0.0735854357,0.0799089745,0.0881886184,0.0966736898,0.0986694619,0.0931535885,0.0889262334,0.0855672285,0.0831839442,0.0815359503,0.0805322081,0.315126061,0.243347362,0.244922981,0.229635894,1,0.158025175,0.130023316,1,0.485112101,0.529355824,0.560224056,0.525602221,0.501092374,0.47917369,0.463781536,0.283025235,0.257079899,0.26169467,0.442521036,0.264705896,1,0.174478307,0.178487405,0.167647019,0.117724076,0.103986904,0.0912464932,0.0830625519,0.076788038,0.0715125948,0.0668440685,0.0638375357,0.0614705868,0.0598225929,0.0588235296,0.0571988821,0.0582656451,0.0605042018,0.0616946816,0.0635107383,0.0661157817,0.0695798397,0.0739355832,0.0797199011,0.0884873942,0.0792670473,0.0738515332,0.06913165,0.0654271692,0.0625350028,0.0603781492,0.0586928055,0.0577847771,0.0573809519,0.0574789904,0.0582166202,0.059460789,0.0612745136,0.0638305396,0.0364011973,0.062402904,0.0364011973,0.062402904,0.0364011973,0.062402904,0.0182005987,0.031201452,-0.545512199,0.838102877,-0.00350074028,-0.37432152,-1,-0.517241359
0.0640336126,0.0667226911,0.0692483708,0.0743277371,0.0793090612,0.0875887051,0.0964425802,0.0989752561,0.0935574174,0.0891596526,0.0858636722,0.0833123177,0.0813725442,0.0805042014,0.316470593,0.243382379,0.246573344,0.229232043,0.187899172,0.154297352,0.130887002,0.125042021,0.483468831,0.528090656,0.560616195,0.527177811,0.501377225,0.479642868,0.463949591,0.284705907,0.255952448,0.262394965,0.44283849,0.446890801,0.232268929,0.173879579,0.178487405,0.16843836,0.118015856,0.101981774,0.0914098844,0.0832609683,0.0766246393,0.0708239898,0.066909425,0.063802518,0.0615032651,0.0598435998,0.0587675087,0.0579575114,0.0591596663,0.0602591075,0.0615032688,0.0633683503,0.065882355,0.0691783428,0.0735014081,0.0792717263,0.0837254971,0.0794374347,0.0742857084,0.0685971007,0.0650560185,0.0621638633,0.0600746982,0.0586251132,0.0577170886,0.0573109239,0.0574789904,0.0581162497,0.0593604147,0.0610410869,0.0265986901,0.0645335093,0.0265986901,0.0645335093,0.0265986901,0.0645335093,0.013299345,0.0322667547,-0.448041975,0.894012511,-0.0105548417,-0.503332555,-1,-0.517241359
0.0628571436,0.0650420189,0.0665919706,0.070931375,0.0764519274,0.0837184936,0.0931792706,0.098067224,0.0957422927,0.0909033567,0.0872082114,0.0842250213,0.082240887,0.0809687227,0.0803361312,0.243473381,0.245919734,0.239859894,0.216974795,0.172747403,0.145331442,0.1227521,0.467833847,0.506419301,0.545322239,0.54894489,0.511853397,0.487626046,0.470112056,0.42127195,0.274376571,0.272728771,0.442857146,0.293280572,0.445210099,0.199464157,0.175546244,0.181197509,0.15529412,0.110196061,0.0955928937,0.086449571,0.0794257671,0.0737955123,0.0686554536,0.0651260465,0.0625116676,0.0605275407,0.0591036417,0.0583636798,0.0575023368,0.05990896,0.0608309992,0.0624696575,0.0646218508,0.0676657408,0.0714659244,0.076589644,0.0849580318,0.0810177401,0.0766106471,0.0712861791,0.0670774952,0.0638445392,0.0607843138,0.0591293164,0.0579551794,0.0574789904,0.0573109239,0.0576470606,0.0586881414,0.0602007546,0.0251942985,0.0651226863,0.0251942985,0.0651226863,0.0251942985,0.0651226863,0.0125971492,0.0325613432,-0.427588582,0.90397346,-0.0084157316,-0.452393144,-1,-0.517241359
0.0628571436,0.0650420189,0.0665919706,0.070931375,0.0764519274,0.0837184936,0.0931792706,0.098067224,0.0957422927,0.0909033567,0.0872082114,0.0842250213,0.082240887,0.0809687227,0.0803361312,0.243473381,0.245919734,0.239859894,0.216974795,0.172747403,0.145331442,0.1227521,0.467833847,0.506419301,0.545322239,0.54894489,0.511853397,0.487626046,0.470112056,0.42127195,0.274376571,0.272728771,0.442857146,0.293280572,0.445210099,0.199464157,0.175546244,0.181197509,0.15529412,0.110196061,0.0955928937,0.086449571,0.0794257671,0.0737955123,0.0686554536,0.0651260465,0.0625116676,0.0605275407,0.0591036417,0.0583636798,0.0575023368,0.05990896,0.0608309992,0.0624696575,0.0646218508,0.0676657408,0.0714659244,0.076589644,0.0849580318,0.0810177401,0.0766106471,0.0712861791,0.0670774952,0.0638445392,0.0607843138,0.0591293164,0.0579551794,0.0574789904,0.0573109239,0.0576470606,0.0586881414,0.0602007546,0.0221208129,0.0662801564,0.0221208129,0.0662801564,0.0221208129,0.0662801564,0.0110604065,0.0331400782,-0.382874608,0.923800349,-0.00833895523,-0.473119318,-1,-0.517241359
0.0611764714,0.0630252138,0.0646078438,0.0684103668,0.0732212961,0.0794958025,0.0860784426,0.0956489369,0.0963772386,0.0941596553,0.0897292122,0.0856652632,0.0832493007,0.0814729184,0.0806722641,0.315630257,0.24289453,0.243786171,0.228445396,0.188907579,0.158225924,0.133781493,0.124687217,0.47789228,0.521736801,0.566736639,0.531302512,0.504306734,0.482091516,0.46557191,0.284201711,0.255294144,0.264481783,0.442619085,1,1,0.174033627,0.178155944,0.171582609,0.116848722,0.103267953,0.0922455564,0.0839775875,0.0762021393,0.0711577907,0.0671638548,0.0641036406,0.0617040135,0.0598319322,0.0586998127,0.0576237142,0.0588165373,0.0604948662,0.0616293214,0.0635714307,0.0661274567,0.0687768534,0.0732353032,0.078744173,0.0823202878,0.079551816,0.0743837431,0.0685947686,0.0650210083,0.0621288493,0.0601073727,0.0585574247,0.0576470606,0.0572455637,0.0573109239,0.057847809,0.0590242818,0.020413667,0.0668369085,0.020413667,0.0668369085,0.020413667,0.0668369085,0.0102068335,0.0334184542,-0.358563662,0.933505297,-0.00388170918,-0.48018685,-1,-0.517241359
0.0600000024,0.0616806708,0.0627591014,0.066022411,0.0695798323,0.0744701326,0.0811344534,0.0900863856,0.098823525,0.0972478986,0.0922455564,0.0881139114,0.0850980356,0.0827777684,0.0812371597,0.0804971978,0.257226914,0.244577527,0.245924398,0.226799712,0.181633949,0.217647076,0.125027984,0.464369774,0.497142941,0.546003759,0.549710572,0.518088222,0.492035449,0.474129349,0.458662331,0.28207168,0.273613513,0.257142872,1,0.447058856,0.208991602,0.175044358,0.179803938,0.158466354,0.109822601,0.0996358395,0.0880252048,0.0806325749,0.0745658204,0.0698319301,0.0655275434,0.0628804862,0.0607282892,0.0592483655,0.0583193302,0.0574789904,0.0598225929,0.060672272,0.0621008426,0.0642530397,0.0670961812,0.070721291,0.0755975768,0.0820600018,0.0811484605,0.0770004615,0.0717880428,0.0673109218,0.0635854229,0.0609477088,0.0591316521,0.0579855293,0.0573109239,0.0570098013,0.0573436059,0.058251638,0.0184301231,0.0672520101,0.0184301231,0.0672520101,0.0184301231,0.0672520101,0.00921506155,0.0336260051,-0.332413644,0.943133712,0.00733348215,-0.473254174,-1,-0.517241359
0.0600000024,0.0616806708,0.0627591014,0.066022411,0.0695798323,0.0744701326,0.0811344534,0.0900863856,0.098823525,0.0972478986,0.0922455564,0.0881139114,0.0850980356,0.0827777684,0.0812371597,0.0804971978,0.257226914,0.244577527,0.245924398,0.226799712,0.181633949,0.217647076,0.125027984,0.464369774,0.497142941,0.546003759,0.549710572,0.518088222,0.492035449,0.474129349,0.458662331,0.28207168,0.273613513,0.257142872,1,0.447058856,0.208991602,0.175044358,0.179803938,0.158466354,0.109822601,0.0996358395,0.0880252048,0.0806325749,0.0745658204,0.0698319301,0.0655275434,0.0628804862,0.0607282892,0.0592483655,0.0583193302,0.0574789904,0.0598225929,0.060672272,0.0621008426,0.0642530397,0.0670961812,0.070721291,0.0755975768,0.0820600018,0.0811484605,0.0770004615,0.0717880428,0.0673109218,0.0635854229,0.0609477088,0.0591316521,0.0579855293,0.0573109239,0.0570098013,0.0573436059,0.058251638,0.0163533911,0.0672434121,0.0163533911,0.0672434121,0.0163533911,0.0672434121,0.00817669556,0.0336217061,-0.306374878,0.951910913,0.00787773356,-0.471801877,-1,-0.517241359
0.0589915961,0.0594957992,0.0612464994,0.0639705956,0.0674696565,0.0711064488,0.0768907592,0.0842647105,0.0939682573,0.0986554474,0.0952660963,0.0904668495,0.0868067145,0.0839542449,0.0821381882,0.0810014009,0.0841176435,0.24255836,0.246092439,0.231794998,0.206928074,0.218151286,0.147823974,0.123636797,0.472885191,0.514544904,0.547226906,0.536680579,0.506797433,0.484703541,0.467072845,0.405042052,0.249234259,0.26749298,0.44312796,0.266554654,0.376386583,0.180072889,0.176521957,0.180847347,0.119327731,0.107189521,0.0935854241,0.0847805664,0.0783379972,0.0726470575,0.0682166144,0.0644047558,0.0618487373,0.0600443482,0.0588001832,0.0582352765,0.0574789904,0.0600583591,0.0611344576,0.0627661124,0.0651540682,0.0683753565,0.0724649951,0.0779131725,0.0858963281,0.07983426,0.074649848,0.0697688982,0.0658263266,0.0627661049,0.0603781492,0.0584897287,0.0574136302,0.0570098013,0.057007473,0.0575793646,0.0150120584,0.0676347315,0.0150120584,0.0676347315,0.0150120584,0.0676347315,0.00750602921,0.0338173658,-0.273883998,0.961762726,0.00284322933,-0.39194575,-1,-0.517241359
0.05815126,0.0584873967,0.0599346422,0.0621218495,0.0651167184,0.0682469681,0.0731932819,0.0794514492,0.0878058001,0.0965966433,0.0986227766,0.0932516307,0.0890195966,0.0857633054,0.0833146647,0.0816736743,0.0807656422,0.317899168,0.243697494,0.248275027,0.229887962,0.194453806,0.404369771,0.129488766,1,0.487763852,0.532815158,0.556764662,0.524313748,0.499486446,0.477941185,0.463221312,0.283604085,0.263144344,0.259901941,0.334369779,0.447731107,1,0.174878627,0.179537833,0.16433236,0.115247406,0.102212876,0.089768894,0.0820074603,0.0758403242,0.0706489161,0.0660971031,0.0632492974,0.0609733835,0.0594491139,0.0583963618,0.0574789904,0.0593347363,0.0604201667,0.061706353,0.0636414587,0.0663585514,0.069822602,0.074383758,0.0803921744,0.0821194872,0.0781652629,0.0725630149,0.0679178238,0.0644467697,0.0616526641,0.0593324006,0.0579178333,0.0571778677,0.056974791,0.0572432317,0.0139433006,0.068335928,0.0139433006,0.068335928,0.0139433006,0.068335928,0.00697165029,0.034167964,-0.242954716,0.970037639,0.00952564459,-0.635473013,-1,-0.517241359
0.05815126,0.0584873967,0.0599346422,0.0621218495,0.0651167184,0.0682469681,0.0731932819,0.0794514492,0.0878058001,0.0965966433,0.0986227766,0.0932516307,0.0890195966,0.0857633054,0.0833146647,0.0816736743,0.0807656422,0.317899168,0.243697494,0.248275027,0.229887962,0.194453806,0.404369771,0.129488766,1,0.487763852,0.532815158,0.556764662,0.524313748,0.499486446,0.477941185,0.463221312,0.283604085,0.263144344,0.259901941,0.334369779,0.447731107,1,0.174878627,0.179537833,0.16433236,0.115247406,0.102212876,0.089768894,0.0820074603,0.0758403242,0.0706489161,0.0660971031,0.0632492974,0.0609733835,0.0594491139,0.0583963618,0.0574789904,0.0593347363,0.0604201667,0.061706353,0.0636414587,0.0663585514,0.069822602,0.074383758,0.0803921744,0.0821194872,0.0781652629,0.0725630149,0.0679178238,0.0644467697,0.0616526641,0.0593324006,0.0579178333,0.0571778677,0.056974791,0.0572432317,0.0114042349,0.0689603463,0.0114042349,0.0689603463,0.0114042349,0.0689603463,0.00570211746,0.0344801731,-0.202935308,0.979192138,0.0130023025,-0.609694064,-1,-0.517241359
0.0574789904,0.0578151233,0.0589262359,0.0604061633,0.0626610667,0.065891698,0.0700980425,0.0755859017,0.0825583637,0.0922689214,0.0989892632,0.0963725373,0.0914005637,0.0875723585,0.0846125036,0.0826750696,0.0812698305,0.0804586932,0.251008362,0.245758653,0.245130628,0.217626005,0.240171671,0.216974795,0.123137243,0.460177481,0.498085946,0.546659768,0.549551785,0.518027544,0.492128849,0.474241376,0.460018694,0.270227373,0.274439782,1,0.293487072,0.446582645,0.196449429,0.176008418,0.181251183,0.155966386,0.109803908,0.0972245485,0.0862558261,0.079201676,0.0734173656,0.0689542443,0.0652100816,0.0621498562,0.06028945,0.0589005612,0.0581605956,0.0573109239,0.0596638657,0.0607236251,0.0622035488,0.0645168051,0.0674696565,0.0713982359,0.0766106546,0.0818697587,0.0802287459,0.0757562965,0.0706069022,0.066433236,0.0632352903,0.0606792681,0.0587955117,0.0575140007,0.056974791,0.056907095,0.00530826673,0.068689622,0.00530826673,0.068689622,0.00530826673,0.068689622,0.00265413336,0.034344811,-0.136596575,0.990626752,0.0189118478,-0.726975203,-1,0.517241359
